,Title,Price,Rooms,Land Area,Area,Floors,Condition,Material,Address,Lift,Security,Internet,Playground,Sauna,Sewerage,Fridge,Telephone Line,Separate Bathrooms,Surveillance,Pool,Water,Microwave,Parking,AC,TV,Washing Machine,Cable TV,Furniture,Gas
382,4-комнатный частный дом на продажу,120 000 у.е.,,1 сот.,1 сот.,2,Евроремонт,Кирпичный,"город Ташкент, Мирабадский район, махаллинский сход граждан Янги Замон, улица Абу Сулеймана Банокати",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,6+ комнатная дача на продажу,260 000 у.е.,,18.5 сот.,18.5 сот.,1,Авторский проект,Кирпичный,"Ташкентская область, городской посёлок Чарвак, улица Шохимардон",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
384,5-комнатный частный дом на продажу,119 500 у.е.,,1 сот.,1 сот.,2,Евроремонт,Кирпичный,"город Ташкент, Мирабадский район, махаллинский сход граждан Алтынкуль, Алтынкульская улица",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,5-комнатный частный дом на продажу,136 000 у.е.,,1.5 сот.,1.5 сот.,2,Евроремонт,Кирпичный,"город Ташкент, Яшнободский район, махаллинский сход граждан Журабек, улица Обишир",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,5-комнатный частный дом на продажу,136 000 у.е.,,1.5 сот.,1.5 сот.,2,Евроремонт,Кирпичный,"город Ташкент, Яшнободский район, махаллинский сход граждан Журабек, улица Обишир",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,6+ комнатный частный дом на продажу,1 000 000 у.е.,,6.36 сот.,6.36 сот.,2,Авторский проект,Кирпичный,"город Ташкент, Мирзо-Улугбекский район, махаллинский сход граждан Шалола, улица Икбол",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,5-комнатный частный дом на продажу,138 000 у.е.,,1.5 сот.,1.5 сот.,2,Евроремонт,Кирпичный,"город Ташкент, Мирабадский район, махаллинский сход граждан Биродарлик, 1-й проезд Мирзы Джахангира",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,6+ комнатный частный дом на продажу,289 000 у.е.,6+,3 сот.,3 сот.,3,Требует ремонта,Кирпичный,"город Ташкент, Алмазарский район, махаллинский сход граждан Мискин, улица Уста Ширин",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
390,6+ комнатный частный дом на продажу,300 000 у.е.,,5.8 сот.,5.8 сот.,2,Черновая отделка,Кирпичный,"город Ташкент, Мирзо-Улугбекский район, махаллинский сход граждан Сайрам, улица Сайрам",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,6+ комнатный частный дом на продажу,700 000 у.е.,,3.5 сот.,3.5 сот.,2,Евроремонт,Кирпичный,"город Ташкент, Мирзо-Улугбекский район, махаллинский сход граждан Олимлар, улица Дурмон йули",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,6+ комнатный частный дом на продажу,500 000 у.е.,,3.5 сот.,3.5 сот.,2,Евроремонт,Кирпичный,"город Ташкент, Мирабадский район, махаллинский сход граждан Мингурик",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
393,5-комнатный частный дом на продажу,265 000 у.е.,,3 сот.,3 сот.,1,Евроремонт,Кирпичный,"город Ташкент, Юнусабадский район, махаллинский сход граждан Турк Курган, улица Сандиккургон",0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1
394,6+ комнатный частный дом на продажу,717 000 у.е.,,6 сот.,6 сот.,2,Евроремонт,Кирпичный,"город Ташкент, Мирзо-Улугбекский район, махаллинский сход граждан Темурийлар, 1-й проезд Амир Темур",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,3-комнатный частный дом на продажу,38 500 у.е.,3,1.1 сот.,1.1 сот.,2,Черновая отделка,Кирпичный,"город Ташкент, Сергелийский район, махаллинский сход граждан Дарёбуйи, 1-й проезд улицы Дарё Буйи",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
396,4-комнатный частный дом на продажу,95 000 у.е.,,2.16 сот.,2.16 сот.,1,Евроремонт,Кирпичный,"город Ташкент, Яшнободский район, махаллинский сход граждан Маърифат, улица Баку",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,5-комнатный частный дом на продажу,400 000 у.е.,,3.3 сот.,3.3 сот.,2,Евроремонт,Кирпичный,"город Ташкент, Яккасарайский район, махаллинский сход граждан Хамид Сулаймонов, улица Минггузар",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,6+ комнатный частный дом на продажу,650 000 у.е.,,16 сот.,16 сот.,2,Евроремонт,Кирпичный,"город Ташкент, Сергелийский район, махаллинский сход граждан Олтинводий, улица Аэропорт Худуди",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,5-комнатный частный дом на продажу,175 000 у.е.,5,3.91 сот.,3.91 сот.,1,Средний,Кирпичный,"город Ташкент, Мирабадский район, махаллинский сход граждан Карасу, Ферганская улица",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,5-комнатный частный дом на продажу,175 000 у.е.,5,3.91 сот.,3.91 сот.,1,Средний,Кирпичный,"город Ташкент, Мирабадский район, махаллинский сход граждан Карасу, Ферганская улица",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,6+ комнатный частный дом на продажу,650 000 у.е.,,16 сот.,16 сот.,2,Евроремонт,Кирпичный,"город Ташкент, Сергелийский район, массив Сергели-VIIа, улица Мирзы Турсунзаде",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,6+ комнатный частный дом на продажу,198 000 у.е.,,2.5 сот.,2.5 сот.,2,Авторский проект,Кирпичный,"город Ташкент, Сергелийский район, махаллинский сход граждан Хабибий",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,6+ комнатный частный дом на продажу,135 000 у.е.,,11 сот.,11 сот.,1,Евроремонт,Кирпичный,"город Ташкент, Бектемирский район, махаллинский сход граждан Мусаффо, улица Нурафшон",0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
404,6+ комнатная дача на продажу,450 000 у.е.,6+,40 сот.,40 сот.,1,Средний,Кирпичный,"Ташкентская область, городской посёлок Сари Кангли, улица Абдакимова",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,6+ комнатный частный дом на продажу,700 000 у.е.,,5 сот.,5 сот.,2,Евроремонт,Кирпичный,"город Ташкент, Шайхантахурский район, махаллинский сход граждан Кукча, 7-й проезд Кургонча",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,6+ комнатный частный дом на продажу,205 000 у.е.,6+,6 сот.,6 сот.,2,Требует ремонта,Кирпичный,"Ташкентская область, населённый пункт Авлиё Ота, улица Хаваскор",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,3-комнатный частный дом на продажу,94 000 у.е.,3,9 сот.,9 сот.,1,Авторский проект,Другое,"город Ташкент, Новый Ташкентский район, населённый пункт имени Ахмада Яссави, улица Манзарали",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
408,6+ комнатный частный дом на продажу,250 000 у.е.,6+,3.6 сот.,3.6 сот.,2,Требует ремонта,Кирпичный,"город Ташкент, Мирзо-Улугбекский район, махаллинский сход граждан Алпомиш, 1-й проезд Чараган",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
409,4-комнатный частный дом на продажу,75 000 у.е.,4,6 сот.,6 сот.,1,Средний,Кирпичный,"Ташкентская область, населённый пункт Эшанкишлак, улица Янги Тонг",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,4-комнатный частный дом на продажу,240 000 у.е.,4,111 сот.,111 сот.,1,Средний,Кирпичный,"город Ташкент, Яшнободский район, махаллинский сход граждан Амир Темур, 2-й проезд Чулпан",0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1
411,3-комнатный частный дом на продажу,150 000 у.е.,3,8 сот.,8 сот.,2,Средний,Кирпичный,"город Ташкент, Яшнободский район, дачный посёлок Агротехник",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,6+ комнатный частный дом на продажу,1 000 000 у.е.,,6.36 сот.,6.36 сот.,2,Авторский проект,Кирпичный,"город Ташкент, Мирзо-Улугбекский район, махаллинский сход граждан Шалола, улица Икбол",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
